2.32079	0.328713	-2.11458
2.40233	0.575509	-2.13606
1.32215	-0.396795	-3.48019
1.30647	-0.438512	-2.57853
1.55657	-0.316691	-1.98741
-0.866704	2.61922	-3.15499
2.08457	2.38295	-2.38414
1.97954	-0.491029	-3.20864
1.18111	-0.43931	-1.97588
-1.05285	1.63868	-2.5566
0.00845959	-0.0849248	-11.0771
-0.585115	-0.37335	-2.411
1.31316	-0.268809	-1.85176
0.130259	-0.492796	-6.80353
1.87319	0.478823	-1.90641
0.314451	0.237359	-1.61369
0.180882	0.0844195	-1.47777
-2.15501	0.332152	-2.63624
0.264197	0.0142536	-1.66656
0.136186	-0.0340352	-1.8694
41.0384	-94.3447	129.749
1.85166	0.434019	-2.01997
2.31145	0.490907	-2.52079
-0.757035	1.90385	-3.15745
1.14672	0.779742	-2.70133
0.915178	-0.426538	-2.93517
-1.31866	2.6366	-3.85934
1.56948	-0.368009	-2.01407
-0.539031	-1.61206	-4.26407
-0.775397	-0.671181	-2.65748
-1.16368	0.313005	-2.35331
-1.16885	-0.819524	-2.9393
1.66443	-0.54909	-3.87976
-2.0269	-0.0945043	-2.47636
-1.05158	-0.835959	-3.79792
1.22733	-0.304551	-2.5014
0.232084	0.0988405	-1.50168
0.262365	0.145214	-1.62993
-1.74357	-1.19179	-2.53416
1.26014	1.17158	-3.03372
-1.86798	2.66434	-2.55345
-0.573091	1.42244	-2.46949
-1.6393	-0.726736	-9.66794
1.57746	2.29782	-2.29577
1.48433	0.263772	-2.65521
-0.495984	-0.86463	-13.3097
0.664127	-0.795643	-2.76638
0.282748	-0.519852	-2.139
-0.746384	2.11178	-2.37819
0.120539	-0.0291315	-1.87393
1.29958	-0.184161	-2.03184
1.32089	-0.172883	-2.05314
-2.07047	-1.72917	-3.4745
1.36497	2.24209	-2.2629
1.45676	-1.68888	-5.23523
0.814778	0.336908	-3.11799
0.536056	-0.500531	-2.4149
-1.21962	2.05523	-2.32171
1.19345	2.06843	-2.05817
0.309242	0.257697	-1.13403
-0.750318	-0.338548	-2.35501
30.6228	40.5809	73.7255
-0.718718	1.63406	-2.50121
-2.67376	1.39613	-5.32741
-1.53036	0.669515	-1.86811
-2.42342	0.518285	-6.47211
12.928	1.1212	27.587
2.98348	-0.837974	-3.30349
2.3945	-0.614583	-2.4693
-9.37843	1.40159	-7.37869
1.66463	1.98953	-2.03512
4.01654	3.98799	-20.6317
-1.26901	3.48513	-2.34835
29.3675	-9.41997	-36.0763
1.42839	2.14194	-2.06237
-1.23898	2.41108	-3.55149
-1.10755	-0.454758	-5.17315
-2.31297	-1.5277	-3.22031
-1.13725	2.53807	-4.14526
1.99683	0.474046	-2.22956
-0.775312	2.02045	-4.78625
1.21538	-0.324728	-2.59364
1.52448	-0.349006	-1.91682
-0.487573	1.86665	-3.04036
-0.555838	-0.859686	-2.93568
-0.407097	1.50385	-4.76816
2.56525	0.627348	-2.28899
1.75185	2.39435	-2.58021
1.76194	1.91533	-2.21931
-1.69474	-0.0788768	-3.24821
1.47066	-0.322254	-1.84108
1.46737	-0.321303	-1.83954
2.06998	-0.118153	-3.46567
1.50733	-0.343509	-2.00652
3.41025	-1.05115	-3.60363
2.36343	0.449811	-2.65651
2.12673	0.374303	-2.4343
0.229345	-0.534008	-11.8627
1.99865	-0.717239	-2.60055
-1.13037	0.449903	-2.33707
-1.6507	0.629509	-3.07525
0.911189	0.373306	-4.1449
-1.61604	-0.410726	-5.16586
0.0374746	-1.75669	-6.89656
-1.89261	-0.890213	-3.17029
-0.35267	-2.11961	-5.41711
-2.19386	0.0564603	-3.14462
1.32517	-0.322944	-1.91684
-1.36844	0.42733	-2.38387
-1.44134	0.102981	-2.45893
2.28078	-0.581458	-2.93097
1.31065	-0.27827	-1.82757
1.69605	-0.498937	-2.24757
-0.377432	-0.792051	-2.77234
-2.80558	1.33283	-2.82259
-7.08632	-2.03925	-6.25358
4.66141	-2.90729	-23.0682
-3.01522	1.34409	-2.83588
-4.79971	0.892397	-4.24367
0.190171	0.0700718	-1.51637
0.218963	0.0480652	-1.47589
1.19336	1.46684	-2.45233
1.4455	0.0387401	-2.35533
2.0436	0.10643	-2.07273
2.01894	0.376721	-2.01909
1.93211	0.391838	-2.18792
2.25265	0.272154	-2.12441
1.43116	-0.0280812	-2.68074
-0.717449	1.90867	-2.53362
-1.32638	2.71732	-2.70041
-0.603904	2.62782	-3.99856
-0.703257	1.76951	-2.1357
-1.96028	-1.51761	-3.46786
-2.67824	1.39836	-5.33449
-0.867209	2.05495	-2.28278
1.87949	-0.476685	-2.02548
1.45867	1.46364	-2.59542
-0.940765	2.15799	-2.32224
1.6294	-0.436889	-2.3314
-88.211	-20.7924	67.2835
1.83204	-0.552689	-2.81655
-0.476796	-1.84654	-4.96734
-2.73542	-0.562108	-5.42942
1.72384	-0.59325	-2.8759
2.02903	1.97611	-2.35529
1.70285	1.97537	-2.0396
-0.452488	1.8394	-3.09894
1.31611	-1.49107	-3.55899
2.29789	-0.586204	-3.16295
-2.0432	-1.5597	-6.41384
-1.96089	-1.86234	-5.75127
2.29214	-0.603155	-3.26591
0.985543	1.30951	-1.84241
-2.41161	-0.909088	-4.52281
1.78752	-0.163494	-1.93075
-1.29303	-1.00374	-3.16537
84.898	92.4759	-103.508
-2.00566	-1.18973	-4.65393
1.94213	-0.398423	-2.93592
2.23455	0.133355	-3.35528
1.98179	-0.699841	-2.64172
0.942046	1.29254	-1.80724
1.24439	1.71131	-1.84113
2.89371	2.81841	-2.85091
-1.42918	-0.946958	-2.48372
-14.2396	-2.80722	6.1867
-0.0833529	0.00194633	-1.51455
0.999313	1.45064	-1.78759
-1.77121	-1.27857	-3.34083
-0.0681146	-0.00265581	-1.51912
2.03749	-1.57028	-2.56083
2.63166	-0.343734	-2.35925
2.47277	0.354252	-2.47123
-8.51814	-0.0710146	-7.88571
0.0690037	-0.117896	-1.90329
1.42883	-0.228355	-1.93503
0.150519	0.142417	-1.62969
-0.597461	0.271766	-1.59204
-0.336545	0.146013	-1.68694
-0.301111	0.0712712	-1.66663
-0.84111	2.0484	-3.46519
1.2288	1.03738	-2.19783
2.31771	-0.379782	-2.95858
1.56413	0.788713	-0.382911
-2.74959	2.558	-2.87903
-4.83205	-0.976685	-4.88096
1.94911	-0.636336	-3.58561
-0.554681	2.15735	-3.74185
-1.97997	-1.62825	-3.88741
-1.13502	3.00527	-2.18777
-0.186241	1.75957	-4.39415
2.14165	-0.931634	-3.64038
-0.999622	2.96725	-2.15619
-1.48391	2.62211	-3.15107
1.26525	1.67962	-1.8844
-1.47302	-1.54828	-5.41661
-2.58236	-1.23121	-2.79409
-2.66036	0.214911	-5.30307
-3.02669	-1.65546	-3.29319
-6.74835	-3.46371	-5.85188
2.18363	-0.420633	-2.99175
-2.45321	-1.54683	-4.06866
-2.73465	0.759373	-2.58659
-1.11472	2.26514	-2.687
-1.40313	2.89808	-2.18417
1.69257	-2.12588	-4.26792
-3.14937	-1.31064	-3.27632
1.21295	-2.2466	-6.33773
-3.05491	-0.0124404	-4.42284
1.06878	1.57035	-1.91838
-0.551117	2.12422	-1.78643
0.983775	1.05042	-1.58988
-1.18287	2.70574	-2.96443
2.02566	1.81497	-2.40256
-0.399358	2.50327	-3.92731
-3.52087	1.76976	-3.02196
-0.637157	1.90679	-4.61264
-1.25826	2.11382	-5.77566
-3.20945	0.349532	-5.82518
-3.48823	0.0666837	-3.83829
1.90466	-0.424255	-3.08618
2.20929	-0.524486	-3.50702
2.1718	-0.397716	-2.75298
2.24024	-0.615139	-3.36612
2.02941	-0.667057	-3.39479
1.26209	1.38079	-1.78396
1.07808	1.41472	-1.94518
-3.46671	0.487102	-3.74357
1.84584	0.0268893	-3.05271
1.48721	-2.44305	-8.50466
1.53493	-1.69116	-6.02734
1.99116	-0.602158	-2.57885
1.98701	-0.600499	-2.57542
-3.41951	-1.25444	-3.37079
2.501	-0.979337	-3.00054
1.04331	0.90056	-2.20967
-2.53065	-2.00095	-6.08315
2.13844	-2.18464	-7.23644
1.8121	2.01306	-2.12496
1.83004	1.84172	-2.15615
1.57429	1.86671	-2.29347
1.14653	-2.68125	-7.95124
2.03731	-3.28482	-10.1509
6.01661	-1.80962	-28.2397
-3.09925	-0.664953	-6.50389
1.19346	1.54379	-2.07739
-3.0912	-0.119167	-5.60384
-0.956096	2.35623	-3.74565
3.8026	-0.532995	-17.5307
-4.0456	-2.31429	-3.79208
0.00854468	0.384256	-1.72631
-0.315153	0.052658	-1.66383
-0.164315	1.22988	-1.83829
-0.515087	0.903863	-2.05355
-0.736382	1.84989	-2.32203
1.00268	1.09008	-1.77505
-0.53637	2.13029	-2.56297
-0.50837	2.13405	-2.46073
1.00929	0.948664	-1.71657
-0.298096	1.12015	-2.00783
-0.413568	1.369	-2.36803
-0.0711626	0.265707	-1.64533
-0.33417	1.16485	-2.18081
-0.61455	-0.104869	-1.58175
0.0238731	-0.118451	-1.83883
1.15888	1.03203	-2.16192
1.50018	1.27393	-2.48729
0.190833	0.158782	-1.74298
-2.12694	0.800133	-2.7498
-1.45193	0.585626	-2.38772
0.945207	1.04377	-4.47325
0.765839	0.397059	-3.89059
0.499608	-0.0326618	-2.0965
1.70348	0.463747	-2.02107
1.70368	0.463798	-2.02114
0.571286	0.236301	-1.41757
0.291607	-0.0105052	-1.78436
1.66094	-0.467203	-5.46234
0.13348	-0.0311349	-1.87042
1.36147	0.32045	-1.72552
0.0695342	-0.0301365	-1.88612
-0.318551	0.0727954	-1.66405
-0.0718412	-0.00638646	-1.51671
-0.0668201	-0.0055784	-1.51864
-0.287029	0.217965	-2.24432
2.09825	0.321322	-2.43328
0.0931315	-0.033404	-1.86782
0.184569	-0.0264242	-1.85968
-1.64916	0.159563	-2.63942
-2.10185	0.164273	-4.03929
0.946492	0.221184	-1.68014
-0.58686	0.0686519	-1.79091
-0.657082	0.0290979	-2.13677
-1.5751	0.103755	-2.36291
1.6041	0.178628	-1.91603
1.24443	0.219754	-1.65439
-0.946723	-0.13495	-2.2105
1.26763	-0.145841	-2.06305
-0.884486	-1.45413	-5.72971
-1.07246	0.542827	-0.0916789
-0.346093	0.245931	-2.20586
1.69291	-0.184048	-2.35113
-0.687675	0.239768	-2.35088
2.09184	-0.167597	-2.25628
1.75047	-0.421027	-2.26523
1.75627	-0.422037	-2.2665
1.19679	-0.193948	-2.04649
1.32675	-0.198999	-1.99218
1.32207	-0.0523483	-1.85255
-0.987398	-1.27752	-4.06421
-53.9914	23.0351	51.6218
-2.75077	-0.80358	-2.8736
-1.30636	-0.799617	-2.62419
1.37334	-0.375655	-2.12041
2.84235	-0.580438	-2.76374
1.00563	-0.978759	-3.11316
-1.48459	-0.956512	-3.08182
-1.55901	-1.40088	-2.47487
-1.07264	2.95605	-2.29821
1.7794	2.00461	-2.14604
1.80701	1.95527	-2.14819
1.75353	2.33871	-2.41031
1.49107	1.99936	-2.24251
-0.610354	1.75381	-2.10081
-0.747448	2.18734	-2.54974
-1.08578	2.03122	-2.28337
1.08703	1.42211	-1.91709
-0.596904	2.0301	-2.42449
-2.25896	1.36724	-2.45526
2.01709	1.48089	-2.31459
1.43262	1.83372	-2.60279
-1.4079	3.3134	-3.87682
1.57758	1.7208	-2.59833
-3.85158	1.71731	-3.4349
1.15149	1.23297	-2.35804
-2.21728	0.964427	-2.41816
-1.98526	0.918848	-2.33652
-746.914	246.036	-432.353
1.60231	4.35126	-10.9968
1.47836	3.67161	-9.79216
1.61971	1.55344	-2.74112
-2.34744	0.837484	-2.5299
-0.382771	0.364359	-1.50292
-1.04835	0.475851	-2.24727
-4.99348	1.03604	-4.2516
-0.366227	0.387312	-1.54377
-1.63989	0.612886	-2.79174
-0.398364	0.32605	-1.52967
3.63898	3.05476	-17.6389
-3.8241	0.684132	-3.57895
2.13424	0.346307	-2.06476
2.25761	0.498566	-2.50893
2.94954	-0.649611	-5.53264
-2.69727	0.411652	-3.77156
0.218158	0.0810436	-1.47576
-4.39848	0.412787	-4.67149
1.91154	-0.452772	-7.05151
-1.82478	0.268425	-2.48338
4.62622	0.320986	-3.25391
2.86104	0.189396	-2.73493
0.719827	-0.083133	-1.88403
2.61765	0.304406	-2.56306
2.41449	0.209488	-2.26773
4.63115	0.237784	-3.58215
1.80092	-0.212751	-4.4249
-1.16896	-0.12985	-4.60242
-2.41518	-0.404433	-7.74268
-2.83404	-0.0855127	-3.07244
-2.20453	0.017353	-2.48029
-1.82868	-0.372039	-2.99998
-1.73286	-1.07167	-3.34796
0.734809	-0.295136	-3.60088
2.64674	4.48824	11.2776
3.65776	-0.758646	-4.30295
2.94256	2.50185	5.00751
5.0592	2.34617	4.24397
-4.24097	-0.916998	-4.00386
-1.01081	-0.968451	-3.84308
-1.07172	-0.958446	-3.5788
2.24228	-0.26784	-2.477
1.58329	-0.156834	-1.99407
1.52423	-0.12424	-1.92181
1.6607	-0.281631	-2.13135
1.98402	-0.0950059	-2.04731
0.308364	0.32796	-2.16102
2.70947	-0.613298	-3.28756
1.35116	0.00634462	-1.72048
-0.285547	-1.19262	-4.22594
-3.75937	-0.93515	-3.4728
2.88267	-0.642092	-3.21689
0.309947	0.0754978	-1.76726
-2.76268	-0.779121	-2.95847
-2.90938	-0.727131	-3.02582
-3.96836	-0.923395	-3.36622
1.45546	-0.186344	-1.93143
-1.27649	-0.808961	-3.11287
1.41351	-0.16074	-1.85262
1.6082	-0.291706	-1.89477
2.63119	-0.555874	-2.65422
0.983769	-0.890094	-2.87971
1.28828	0.420839	-5.04482
1.05121	-0.946115	-2.91528
-1.73582	-1.03103	-2.27742
3.13418	4.55229	-3.68682
1.65563	2.3214	-2.35553
-0.736801	2.55266	-2.83571
1.37205	2.01523	-2.14467
-4.15523	3.23163	-3.60125
-0.433882	2.25163	-2.66809
2.31129	2.71618	-2.87848
2.20824	2.56779	-2.81812
3.17044	2.99663	-3.39105
-0.76174	2.963	-3.64338
1.35828	1.38382	-2.03123
2.30574	1.43823	-2.68143
-1.26061	2.29313	-4.02418
-1.91771	3.19838	-5.26366
-1.90044	2.73788	-3.39578
1.69874	2.27763	-3.12946
-0.381843	1.34247	-2.47313
1.44852	1.25642	-2.48257
0.181438	0.147881	-1.69393
-2.35345	0.805471	-2.94317
622.706	-269.162	745.71
-3.2405	1.59779	-5.55019
49.2229	8.67513	-29.0615
-0.398913	0.323622	-1.52067
-1.2082	0.443485	-2.2559
0.15571	0.257927	-1.21196
2.40394	0.456494	-2.23487
2.4976	0.64209	-2.49949
0.900297	0.271006	-4.64586
1.89018	-0.515216	-4.52043
1.74611	0.332001	-2.18883
2.57639	0.590714	-2.57003
-1.34132	0.149805	-2.17829
-1.9413	0.29555	-3.9084
-2.42066	0.255871	-3.09116
-4.04024	0.126616	-3.56532
1.81734	0.202884	-2.27579
-1.86599	-0.138294	-5.7764
-2.23111	-0.36811	-6.21384
-2.5976	-0.431173	-7.61251
3.45412	0.100539	-3.00292
-1.98117	-0.371945	-2.36914
-1.58087	-0.440365	-3.1129
0.185991	0.168839	-1.72985
-5.37245	-1.06517	-4.7674
-5.50775	-1.24658	-5.64741
1.5128	-1.14719	-7.51989
1.45758	-0.299771	-2.47267
-0.444482	-0.7342	-2.68421
0.954847	-0.931175	-5.33134
0.362198	0.191657	-1.75811
1.49425	-0.135394	-1.91588
-2.19075	-0.582602	-3.12216
0.179649	0.0857544	-1.47538
2.15189	-0.335473	-2.63048
0.295247	0.232695	-1.55515
1.97034	-0.548705	-2.91274
1.50891	-1.64959	-7.60041
2.64537	-0.260402	-2.35335
1.33978	-0.26232	-1.91893
1.27121	-0.285959	-1.93804
2.21037	-0.713412	-2.61826
1.60427	-2.60891	-8.29941
-4.91438	-2.76944	-4.85206
1.02811	-2.30683	-5.65543
-3.04823	-1.68064	-3.40487
-2.03806	-0.964734	-2.57822
-3.74786	-2.25721	-3.77961
1.0769	1.50398	-1.92089
1.66435	2.22623	-2.41061
2.63916	2.42785	-2.92086
1.31654	1.3047	-1.99933
1.27312	2.07098	-3.5226
-1.20886	2.78551	-3.56949
-0.0566546	0.13242	-2.95619
-0.3967	0.376751	-1.52006
-0.401982	0.34627	-1.51136
-1.98734	0.582196	-2.63566
23.907	5.06966	-16.1915
-1.27843	0.403391	-2.44408
0.802438	0.403685	-3.99045
2.16686	0.494158	-2.43108
2.16293	0.493261	-2.42984
0.0172397	0.0911599	-2.94959
40.5777	3.74063	-24.3159
1.48792	0.249057	-2.05088
-0.403828	0.18625	-1.61175
0.261058	-0.00591237	-1.80012
-0.965914	-0.116375	-2.59793
-1.10793	-0.095037	-1.86509
-0.163983	-1.11511	-4.95444
-1.07218	-0.730268	-3.34981
-3.06433	-1.04767	-4.54169
-0.763197	-1.6629	-4.93429
1.67339	-0.241537	-1.92279
-2.50549	-1.03946	-2.74251
-2.2692	-1.02796	-2.67108
1.3547	1.9576	-2.13295
-0.993125	2.52613	-2.57636
-1.27449	1.93861	-2.3056
16.2322	19.9043	-13.1393
1.22203	1.56597	-2.0106
-0.72548	2.21603	-2.90296
-1.20601	3.06855	-3.67672
1.55232	1.94173	-2.65031
0.0556243	0.182425	-1.75523
-0.402754	0.377998	-1.50422
1.54305	0.381089	-1.74806
2.29772	0.650438	-2.50068
2.57785	0.747551	-2.57183
2.57465	0.728061	-2.57091
0.0298151	0.0877257	-1.73501
0.123862	0.280629	-2.40227
2.76918	0.308238	-2.41357
1.8025	0.269348	-1.90857
-1.12242	0.0426876	-1.90113
2.85084	0.111552	-2.42761
-3.58112	-0.871628	-4.04969
0.950444	-0.3916	-2.95429
1.36961	-0.200621	-2.05223
-0.0504233	0.00136827	-1.5173
-1.17526	-0.819072	-2.50804
-1.15863	-0.522517	-2.07174
-1.96858	-1.63799	-2.68968
-1.78178	-1.35108	-2.55143
1.83085	2.52793	-2.36161
1.15473	1.29662	-1.89735
-0.19757	1.04767	-1.79294
-0.658594	1.81616	-2.30254
-4.03389	0.537029	-4.01369
1.79094	0.361302	-2.00994
-1.56739	0.264074	-2.37049
1.44475	0.304774	-2.17171
2.24734	0.4023	-2.39257
-6.2398	-0.196941	2.33488
0.213132	0.0829066	-1.45553
-1.93068	-0.287387	-3.69316
-1.22226	-0.980547	-4.15225
2.14533	-1.81794	-10.0881
-1.38659	1.99644	-2.53053
-0.382044	2.06226	-3.87991
2.3631	3.29204	-3.90796
2.24929	2.56613	-3.88033
-2.29187	0.8176	-2.62396
2.78184	0.662869	-2.47678
-3.74108	0.691668	-4.99809
470.496	34.3404	-250.62
-1.61868	-0.444258	-3.5099
-1.76796	-0.434111	-3.51287
1.99763	-1.62021	-9.8891
681.617	-219.386	-456.657
2.60698	0.552931	-2.30337
3.09228	0.494052	-2.62984
2.33542	0.320002	-3.12495
2.45103	0.32468	-3.1897
4.05739	0.277949	-3.96934
1.48206	0.129031	-2.13172
-1.47642	-0.470892	-2.98462
-1.07709	2.95456	-3.01374
-0.642522	2.5648	-2.87247
-2.94229	0.790357	-3.51764
-5.75889	1.0279	-4.84145
2.29466	1.56941	-11.0808
2.2866	0.0563805	-2.25845
0.172527	0.21506	-1.21309
1.66243	-0.461047	-2.49753
-0.783734	2.53644	-2.72078
1.45541	1.66129	-2.04934
1.74039	1.97725	-2.23683
-1.52394	0.504625	-2.96834
1.53299	0.389501	-2.10211
1.36433	-1.27976	-7.34201
1.54917	-0.321905	-2.26862
-5.79548	-3.39074	-7.1614
-0.621875	1.78855	-2.61433
-1.08487	0.721687	-4.9869
-1.90308	-0.362991	-3.48322
-2.14365	2.83186	-1.86626
-2.13327	2.81317	-1.85864
-2.71899	1.62171	-1.62622
-3.22153	2.04334	-1.85569
1.76255	2.9016	-2.4661
-1.04654	2.45907	-2.48443
2.01637	2.17264	-2.06019
-1.53366	2.7453	-2.79766
-1.73836	2.67079	-2.80295
41.2551	39.9149	-30.4551
-1.91173	0.666953	-1.64689
-69.178	29.6868	-45.0532
0.594805	-0.0233049	-2.48304
56.4968	-28.0418	36.6659
0.307285	11.1945	-13.8654
-0.906631	1.8232	-2.65125
-3.43172	1.27942	-2.72158
-5.32722	1.88162	-3.99997
-3.64785	0.78593	-2.4476
-4.10867	0.894978	-2.78074
-5.01941	1.06323	-3.05138
0.543516	-0.0733677	-2.22379
1.43644	1.21966	-2.58495
2.74458	2.65733	-3.90768
-4.61322	1.09466	-3.63171
2.79645	7.85491	-20.0235
0.517509	-0.0811296	-2.02384
-1.87858	0.443143	-2.593
-4.04806	0.267035	-3.49353
-4.90549	0.0768382	-3.37229
-12.0714	0.46005	-7.25479
96.5089	-3.93639	49.3073
2.95136	0.407758	-2.82104
-3.67027	-0.0918793	-2.87666
3.70386	1.00517	-4.07125
2.88532	0.0601311	-2.24336
-2.35034	-0.166386	-2.26293
2.15062	-0.454682	-4.91777
0.254856	-0.0638302	-1.64365
-2.59327	-0.242213	-2.53738
0.187994	0.16356	-1.73442
0.492777	-0.117682	-3.11386
2.73691	-0.111027	-2.89885
-3.96395	-0.624461	-2.79422
-3.96395	-0.624461	-2.79422
2.8581	-0.077614	-2.26154
7.25317	1.3713	5.01878
-18.0856	-8.57405	1.18869
0.474363	0.0966934	-2.10578
-3.9551	-1.22316	-2.79589
2.92912	-0.894821	-3.08242
2.87363	-0.871621	-2.66994
0.40062	0.221717	-1.87971
2.02376	-0.478712	-1.97681
-0.961872	-1.55853	-2.75421
3.87195	2.72603	4.15571
2.6029	-1.0522	-2.56465
0.465743	0.171846	-2.14333
0.419865	-0.00787537	-2.32954
1.21918	-1.70002	-2.65099
-0.195319	-3.86938	-2.48698
-1.03787	2.45905	-1.47732
-1.31302	3.04602	-1.86178
-1.27234	2.31613	-1.58902
-1.39835	2.23794	-1.62598
1.4202	1.64548	-1.67216
1.39058	2.06655	-2.12242
-1.59742	2.27734	-2.76052
-1.65673	2.00841	-2.53819
0.598802	0.476413	-1.49617
-2.12415	0.274286	-1.65305
-0.131166	0.268372	-1.80735
0.582617	-0.0813978	-2.32571
0.52283	-0.0789489	-2.05494
-1.6671	-0.0995684	-1.22376
-5.26106	1.06678	-3.91707
-3.02282	0.0778418	-1.90809
-3.17943	0.0548472	-1.97836
2.36563	0.438676	-2.10503
0.0227682	0.0677119	-1.73661
2.05683	0.242729	-1.99721
-0.130954	-0.0187199	-1.51458
1.75534	0.190402	-1.89163
-69.6857	-6.25346	52.7879
-2.4615	-0.215431	-2.66472
2.03602	-0.325092	-4.71574
0.5634	-0.0322777	-1.92781
-0.0574646	-0.00396226	-1.51775
-4.24975	-0.883836	-2.9799
0.409066	0.161722	-1.8443
-4.95308	-1.05326	-3.3775
-3.34379	-0.76284	-2.58738
-1.1922	-0.290305	-1.87178
2.20956	0.250335	-5.23785
-2.39525	-1.17148	-3.46954
-2.96782	-1.45896	-3.935
-5.14129	-1.84901	-3.54158
-2.84784	-1.44741	-2.85958
-2.87232	-1.06511	-2.41605
2.77261	-1.17519	-2.62619
2.20658	-0.901592	-2.24767
-2.23588	-1.34967	-2.49221
-1.91431	-1.22379	-2.13397
0.294347	0.10155	-1.78075
2.15321	-0.897927	-1.74421
1.47036	-2.24145	-3.63973
1.15914	-1.68702	-2.87105
-0.761621	-2.10145	-3.22525
0.207114	-0.120802	-1.85758
0.773207	-1.51566	-2.41727
-2.3619	-1.98664	-2.74151
2.98662	-1.40007	-2.28298
3.12862	-1.3492	-2.15381
-1.60836	3.57363	-1.89997
-2.13776	3.02652	-1.78007
-2.13415	3.06464	-1.80617
